5.90638e+12, 0, 508.977
5.90638e+12, 0, 5.09028e+06
5.90638e+12, 0, 1.018e+07
5.90638e+12, 0, 1.52698e+07
5.90638e+12, 0, 2.03596e+07
5.90638e+12, 0, 2.54493e+07
5.90638e+12, 0, 3.05391e+07
5.90638e+12, 0, 3.56289e+07
5.90638e+12, 0, 4.07186e+07
5.90638e+12, 0, 4.58084e+07
5.90638e+12, 0, 5.08982e+07
5.90638e+12, 0, 5.59879e+07
5.90638e+12, 0, 6.10777e+07
5.90638e+12, 0, 6.61675e+07
5.90638e+12, 0, 7.12572e+07
5.90638e+12, 0, 7.6347e+07
5.90638e+12, 0, 8.14368e+07
5.90638e+12, 0, 8.65265e+07
5.90638e+12, 0, 9.16163e+07
5.90638e+12, 0, 9.67061e+07
5.90638e+12, 0, 1.01796e+08
5.90638e+12, 0, 1.06886e+08
5.90638e+12, 0, 1.11975e+08
5.90638e+12, 0, 1.17065e+08
5.90638e+12, 0, 1.22155e+08
5.90638e+12, 0, 1.27245e+08
5.90638e+12, 0, 1.32334e+08
5.90638e+12, 0, 1.37424e+08
5.90638e+12, 0, 1.42514e+08
5.90638e+12, 0, 1.47604e+08
5.90638e+12, 0, 1.52694e+08
5.90638e+12, 0, 1.57783e+08
5.90638e+12, 0, 1.62873e+08
5.90638e+12, 0, 1.67963e+08
5.90638e+12, 0, 1.73053e+08
5.90638e+12, 0, 1.78142e+08
5.90638e+12, 0, 1.83232e+08
5.90638e+12, 0, 1.88322e+08
5.90638e+12, 0, 1.93412e+08
5.90638e+12, 0, 1.98501e+08
5.90638e+12, 0, 2.03591e+08
5.90638e+12, 0, 2.08681e+08
5.90638e+12, 0, 2.13771e+08
5.90638e+12, 0, 2.1886e+08
5.90638e+12, 0, 2.2395e+08
5.90638e+12, 0, 2.2904e+08
5.90638e+12, 0, 2.3413e+08
5.90638e+12, 0, 2.3922e+08
5.90638e+12, 0, 2.44309e+08
5.90638e+12, 0, 2.49399e+08
5.90638e+12, 0, 2.54489e+08
5.90638e+12, 0, 2.59579e+08
5.90638e+12, 0, 2.64668e+08
5.90638e+12, 0, 2.69758e+08
5.90638e+12, 0, 2.74848e+08
5.90638e+12, 0, 2.79938e+08
5.90638e+12, 0, 2.85027e+08
5.90638e+12, 0, 2.90117e+08
5.90638e+12, 0, 2.95207e+08
5.90638e+12, 0, 3.00297e+08
5.90638e+12, 0, 3.05387e+08
5.90638e+12, 0, 3.10476e+08
5.90638e+12, 0, 3.15566e+08
