1.496e+11, 0, 3201.11
1.496e+11, 0, 3.20143e+07
1.496e+11, 0, 6.40254e+07
1.496e+11, 0, 9.60365e+07
1.496e+11, 0, 1.28048e+08
1.496e+11, 0, 1.60059e+08
1.496e+11, 0, 1.9207e+08
1.496e+11, 0, 2.24081e+08
1.496e+11, 0, 2.56092e+08
1.496e+11, 0, 2.88103e+08
1.496e+11, 0, 3.20114e+08
1.496e+11, 0, 3.52125e+08
1.496e+11, 0, 3.84136e+08
1.49599e+11, 0, 4.16147e+08
1.49599e+11, 0, 4.48158e+08
1.49599e+11, 0, 4.80169e+08
1.49599e+11, 0, 5.1218e+08
1.49599e+11, 0, 5.44191e+08
1.49599e+11, 0, 5.76202e+08
1.49599e+11, 0, 6.08213e+08
1.49599e+11, 0, 6.40224e+08
1.49599e+11, 0, 6.72235e+08
1.49599e+11, 0, 7.04245e+08
1.49598e+11, 0, 7.36256e+08
1.49598e+11, 0, 7.68267e+08
1.49598e+11, 0, 8.00278e+08
1.49598e+11, 0, 8.32288e+08
1.49598e+11, 0, 8.64299e+08
1.49598e+11, 0, 8.9631e+08
1.49598e+11, 0, 9.2832e+08
1.49597e+11, 0, 9.60331e+08
1.49597e+11, 0, 9.92341e+08
1.49597e+11, 0, 1.02435e+09
1.49597e+11, 0, 1.05636e+09
1.49597e+11, 0, 1.08837e+09
1.49596e+11, 0, 1.12038e+09
1.49596e+11, 0, 1.15239e+09
1.49596e+11, 0, 1.1844e+09
1.49596e+11, 0, 1.21641e+09
1.49595e+11, 0, 1.24842e+09
1.49595e+11, 0, 1.28043e+09
1.49595e+11, 0, 1.31244e+09
1.49595e+11, 0, 1.34445e+09
1.49595e+11, 0, 1.37646e+09
1.49594e+11, 0, 1.40847e+09
1.49594e+11, 0, 1.44048e+09
1.49594e+11, 0, 1.47249e+09
1.49593e+11, 0, 1.5045e+09
1.49593e+11, 0, 1.53651e+09
1.49593e+11, 0, 1.56852e+09
1.49593e+11, 0, 1.60053e+09
1.49592e+11, 0, 1.63254e+09
1.49592e+11, 0, 1.66455e+09
1.49592e+11, 0, 1.69656e+09
1.49591e+11, 0, 1.72857e+09
1.49591e+11, 0, 1.76058e+09
1.49591e+11, 0, 1.79259e+09
1.4959e+11, 0, 1.8246e+09
1.4959e+11, 0, 1.85661e+09
1.4959e+11, 0, 1.88862e+09
1.49589e+11, 0, 1.92062e+09
1.49589e+11, 0, 1.95263e+09
1.49589e+11, 0, 1.98464e+09
1.49588e+11, 0, 2.01665e+09
1.49588e+11, 0, 2.04866e+09
1.49587e+11, 0, 2.08067e+09
1.49587e+11, 0, 2.11268e+09
1.49587e+11, 0, 2.14468e+09
1.49586e+11, 0, 2.17669e+09
1.49586e+11, 0, 2.2087e+09
1.49585e+11, 0, 2.24071e+09
1.49585e+11, 0, 2.27272e+09
1.49585e+11, 0, 2.30472e+09
1.49584e+11, 0, 2.33673e+09
1.49584e+11, 0, 2.36874e+09
1.49583e+11, 0, 2.40075e+09
1.49583e+11, 0, 2.43275e+09
1.49582e+11, 0, 2.46476e+09
1.49582e+11, 0, 2.49677e+09
1.49581e+11, 0, 2.52878e+09
1.49581e+11, 0, 2.56078e+09
1.49581e+11, 0, 2.59279e+09
1.4958e+11, 0, 2.6248e+09
1.4958e+11, 0, 2.6568e+09
1.49579e+11, 0, 2.68881e+09
1.49579e+11, 0, 2.72082e+09
1.49578e+11, 0, 2.75282e+09
1.49578e+11, 0, 2.78483e+09
1.49577e+11, 0, 2.81684e+09
1.49577e+11, 0, 2.84884e+09
1.49576e+11, 0, 2.88085e+09
1.49575e+11, 0, 2.91285e+09
1.49575e+11, 0, 2.94486e+09
1.49574e+11, 0, 2.97687e+09
1.49574e+11, 0, 3.00887e+09
1.49573e+11, 0, 3.04088e+09
1.49573e+11, 0, 3.07288e+09
1.49572e+11, 0, 3.10489e+09
1.49572e+11, 0, 3.13689e+09
1.49571e+11, 0, 3.1689e+09
1.4957e+11, 0, 3.2009e+09
1.4957e+11, 0, 3.23291e+09
1.49569e+11, 0, 3.26491e+09
1.49569e+11, 0, 3.29692e+09
1.49568e+11, 0, 3.32892e+09
1.49567e+11, 0, 3.36093e+09
1.49567e+11, 0, 3.39293e+09
1.49566e+11, 0, 3.42493e+09
1.49565e+11, 0, 3.45694e+09
1.49565e+11, 0, 3.48894e+09
1.49564e+11, 0, 3.52094e+09
1.49563e+11, 0, 3.55295e+09
1.49563e+11, 0, 3.58495e+09
1.49562e+11, 0, 3.61695e+09
1.49561e+11, 0, 3.64896e+09
1.49561e+11, 0, 3.68096e+09
1.4956e+11, 0, 3.71296e+09
1.49559e+11, 0, 3.74496e+09
1.49559e+11, 0, 3.77697e+09
1.49558e+11, 0, 3.80897e+09
1.49557e+11, 0, 3.84097e+09
1.49557e+11, 0, 3.87297e+09
1.49556e+11, 0, 3.90497e+09
1.49555e+11, 0, 3.93698e+09
1.49554e+11, 0, 3.96898e+09
1.49554e+11, 0, 4.00098e+09
1.49553e+11, 0, 4.03298e+09
1.49552e+11, 0, 4.06498e+09
1.49551e+11, 0, 4.09698e+09
1.49551e+11, 0, 4.12898e+09
1.4955e+11, 0, 4.16098e+09
1.49549e+11, 0, 4.19298e+09
1.49548e+11, 0, 4.22498e+09
1.49548e+11, 0, 4.25698e+09
1.49547e+11, 0, 4.28898e+09
1.49546e+11, 0, 4.32098e+09
1.49545e+11, 0, 4.35298e+09
1.49544e+11, 0, 4.38498e+09
1.49544e+11, 0, 4.41698e+09
1.49543e+11, 0, 4.44898e+09
1.49542e+11, 0, 4.48098e+09
1.49541e+11, 0, 4.51298e+09
1.4954e+11, 0, 4.54498e+09
1.49539e+11, 0, 4.57697e+09
1.49539e+11, 0, 4.60897e+09
1.49538e+11, 0, 4.64097e+09
1.49537e+11, 0, 4.67297e+09
1.49536e+11, 0, 4.70496e+09
1.49535e+11, 0, 4.73696e+09
1.49534e+11, 0, 4.76896e+09
1.49533e+11, 0, 4.80096e+09
1.49532e+11, 0, 4.83295e+09
1.49531e+11, 0, 4.86495e+09
1.49531e+11, 0, 4.89695e+09
1.4953e+11, 0, 4.92894e+09
1.49529e+11, 0, 4.96094e+09
1.49528e+11, 0, 4.99293e+09
1.49527e+11, 0, 5.02493e+09
1.49526e+11, 0, 5.05692e+09
1.49525e+11, 0, 5.08892e+09
1.49524e+11, 0, 5.12091e+09
1.49523e+11, 0, 5.15291e+09
1.49522e+11, 0, 5.1849e+09
1.49521e+11, 0, 5.2169e+09
1.4952e+11, 0, 5.24889e+09
1.49519e+11, 0, 5.28089e+09
1.49518e+11, 0, 5.31288e+09
1.49517e+11, 0, 5.34487e+09
1.49516e+11, 0, 5.37687e+09
1.49515e+11, 0, 5.40886e+09
1.49514e+11, 0, 5.44085e+09
1.49513e+11, 0, 5.47285e+09
1.49512e+11, 0, 5.50484e+09
1.49511e+11, 0, 5.53683e+09
1.4951e+11, 0, 5.56882e+09
1.49509e+11, 0, 5.60081e+09
1.49508e+11, 0, 5.63281e+09
1.49507e+11, 0, 5.6648e+09
1.49506e+11, 0, 5.69679e+09
1.49505e+11, 0, 5.72878e+09
1.49504e+11, 0, 5.76077e+09
1.49503e+11, 0, 5.79276e+09
1.49502e+11, 0, 5.82475e+09
1.49501e+11, 0, 5.85674e+09
1.495e+11, 0, 5.88873e+09
1.49499e+11, 0, 5.92072e+09
1.49497e+11, 0, 5.95271e+09
1.49496e+11, 0, 5.9847e+09
1.49495e+11, 0, 6.01669e+09
1.49494e+11, 0, 6.04868e+09
1.49493e+11, 0, 6.08066e+09
1.49492e+11, 0, 6.11265e+09
1.49491e+11, 0, 6.14464e+09
1.4949e+11, 0, 6.17663e+09
1.49488e+11, 0, 6.20861e+09
1.49487e+11, 0, 6.2406e+09
1.49486e+11, 0, 6.27259e+09
1.49485e+11, 0, 6.30458e+09
1.49484e+11, 0, 6.33656e+09
1.49483e+11, 0, 6.36855e+09
1.49481e+11, 0, 6.40053e+09
1.4948e+11, 0, 6.43252e+09
1.49479e+11, 0, 6.4645e+09
1.49478e+11, 0, 6.49649e+09
1.49477e+11, 0, 6.52847e+09
1.49475e+11, 0, 6.56046e+09
1.49474e+11, 0, 6.59244e+09
1.49473e+11, 0, 6.62443e+09
1.49472e+11, 0, 6.65641e+09
1.4947e+11, 0, 6.68839e+09
1.49469e+11, 0, 6.72038e+09
1.49468e+11, 0, 6.75236e+09
1.49467e+11, 0, 6.78434e+09
1.49465e+11, 0, 6.81633e+09
1.49464e+11, 0, 6.84831e+09
1.49463e+11, 0, 6.88029e+09
1.49462e+11, 0, 6.91227e+09
1.4946e+11, 0, 6.94425e+09
1.49459e+11, 0, 6.97623e+09
1.49458e+11, 0, 7.00822e+09
1.49456e+11, 0, 7.0402e+09
