4.4983e+12, 0, 582.602
4.4983e+12, 0, 5.8266e+06
4.4983e+12, 0, 1.16526e+07
4.4983e+12, 0, 1.74786e+07
4.4983e+12, 0, 2.33047e+07
4.4983e+12, 0, 2.91307e+07
4.4983e+12, 0, 3.49567e+07
4.4983e+12, 0, 4.07827e+07
4.4983e+12, 0, 4.66088e+07
4.4983e+12, 0, 5.24348e+07
4.4983e+12, 0, 5.82608e+07
4.4983e+12, 0, 6.40868e+07
4.4983e+12, 0, 6.99128e+07
4.4983e+12, 0, 7.57389e+07
4.4983e+12, 0, 8.15649e+07
4.4983e+12, 0, 8.73909e+07
4.4983e+12, 0, 9.32169e+07
4.4983e+12, 0, 9.9043e+07
4.4983e+12, 0, 1.04869e+08
4.4983e+12, 0, 1.10695e+08
4.4983e+12, 0, 1.16521e+08
4.4983e+12, 0, 1.22347e+08
4.4983e+12, 0, 1.28173e+08
4.4983e+12, 0, 1.33999e+08
4.4983e+12, 0, 1.39825e+08
4.4983e+12, 0, 1.45651e+08
4.4983e+12, 0, 1.51477e+08
4.4983e+12, 0, 1.57303e+08
4.4983e+12, 0, 1.63129e+08
4.4983e+12, 0, 1.68955e+08
4.4983e+12, 0, 1.74781e+08
4.4983e+12, 0, 1.80607e+08
4.4983e+12, 0, 1.86433e+08
4.4983e+12, 0, 1.92259e+08
4.4983e+12, 0, 1.98085e+08
4.4983e+12, 0, 2.03911e+08
4.4983e+12, 0, 2.09737e+08
4.4983e+12, 0, 2.15563e+08
4.4983e+12, 0, 2.21389e+08
4.4983e+12, 0, 2.27215e+08
4.4983e+12, 0, 2.33041e+08
4.4983e+12, 0, 2.38867e+08
4.4983e+12, 0, 2.44694e+08
4.4983e+12, 0, 2.5052e+08
4.4983e+12, 0, 2.56346e+08
4.4983e+12, 0, 2.62172e+08
4.4983e+12, 0, 2.67998e+08
4.4983e+12, 0, 2.73824e+08
4.4983e+12, 0, 2.7965e+08
4.4983e+12, 0, 2.85476e+08
4.4983e+12, 0, 2.91302e+08
4.4983e+12, 0, 2.97128e+08
